id,original_language,title,story,is_story_detailed,budget,revenue,profit,is_good,url
71754,en,Margaret's Museum,"Set in the 1940s in Cape Breton Island, Nova Scotia, the film tells the story of a young girl living in a coal mining town where the death of men from accidents in ""the pit"" (the mines) has become almost routine. Margaret MacNeil (Helena Bonham Carter) has already lost her father and an older brother and for her, life alone would be preferable to marrying a mine worker—that is until the charming Neil Currie (Clive Russell) shows up. Against the wishes of her hard-bitten mother (Kate Nelligan) they marry, but, before long, financial woes lead to his doing what every other uneducated young man does in the town: take a job underground. His death in the mine, along with her younger brother, drives Margaret to a mental breakdown and, in her surreal world, she decides to create a ""special"" museum to the memories of all those who have died as a result of the horrific mining conditions.
",True,NA,NA,NA,False,https://en.wikipedia.org/wiki/Margaret%27s_Museum
43612,en,Happiness Is in the Field,"Francis Bergeade, owner of a toilet seats and brushes factory in Dole, has just turned 65 and his life is a misery. Tax services are harassing him, his snobby wife Nicole despises him, and his daughter wants an expensive wedding. Francis knows only moments of relief while lunching and dining in fancy restaurants with his best friend, car dealer Gérard. Stress becomes overwhelming and he suffers an attack from a blocked nerve.

During his convalescence, his family watch a reality television show about long-lost relationships and disappearances called Où es-tu? (Where are you?) featuring Spanish-born Dolorès Thivart and her daughters ""Zig"" and ""Puce"", producers of foie gras from Condom, who seek their husband and father, Michel, who vanished 27 years ago. Michel Thivart happens to be Francis's exact lookalike…
",True,10200000,32300000,22100000,True,https://en.wikipedia.org/wiki/Happiness_Is_in_the_Field
51352,en,Anne Frank Remembered,"Using previously unreleased archival material in addition to contemporary interviews, this academy award-winning documentary tells the story of the Frank family and presents the first fully-rounded portrait of their brash and free-spirited daughter Anne, perhaps the world's most famous victim of the Holocaust. Written by Dawn M. Barclift",False,NA,1,NA,False,https://en.wikipedia.org/wiki/Anne_Frank_Remembered
16934,en,The Young Poisoner's Handbook,"Graham Young has been obsessed with death and the macabre since childhood. He is highly intelligent, with an aptitude for chemistry. He also dreams of poisoning as many people as he can. In his teen years, he poisons a schoolmate—making him ill rather than killing him—in order to date a girl his schoolmate was seeing. His conversation with his date involves vivid, graphic descriptions of deadly car accidents. He also reads a comic book account of an event in which the Dutch Resistance killed a whole German army camp in the occupied Netherlands during the Second World War by poisoning their water supply with thallium.

Graham is arrested at the age of 14 outside his home in Neasden after poisoning his father and stepmother with thallium, killing his stepmother and leaving his father seriously ill. During the struggle with police, he drops his ""Exit Dose"" of thallium, which he intended to use to commit suicide should he be caught. He is hospitalised for nine years in an institution for the criminally insane, during which time a psychiatrist works with him in the hopes of rehabilitating him.

Graham's dishonesty becomes evident to the doctor, who can see that Graham is trying to deceive him. Graham apparently has no dreams to share with the psychiatrist so he ""borrows"" a fellow prisoner's dreams. This source is shut off to him, however, once the fellow prisoner commits suicide. Despite the initial evidence of Graham's deceitfulness, the doctor eventually gets him released.

Graham then goes to work in a camera factory and is shown the secret ingredient used in the company's shutter system—thallium. It is not long before Graham starts poisoning people again. He kills two of his workmates by poisoning their tea with thallium stolen from the laboratory, and makes many others ill. For months, the source of the ""bug"" afflicting the workers at the factory remains a mystery until one unforeseen event leads to Graham's being found out. As a hygiene measure, all the personalised teacups are replaced with uniform ones, leaving Graham unable to poison people selectively. His efforts to memorise which cup is going to which person give him away and his workmates finally realise what is going on.

Graham is arrested soon afterwards and he is later sentenced to a lengthy custodial term, this time in an ordinary prison. He commits suicide by poisoning himself with the ""Newton's Diamond"" he made in the psychiatric hospital.
",True,NA,330466,NA,False,https://en.wikipedia.org/wiki/The_Young_Poisoner%27s_Handbook
10324,en,If Lucy Fell,"Joe MacGonaughgill and Lucy Ackerman are roommates and best friends living in a small Manhattan apartment. Lucy is turning thirty and her love life is embarrassingly dull. Joe on the other hand is infatuated  with his attractive neighbor Jane. Lucy then decides to form a death pact with Joe like they'd had back in college. If they do not both find true love by the time Lucy turns thirty, then they will both jump off the Brooklyn Bridge.

Jane comes to an artwork show of Joe's where Joe finally gathers up the courage to ask her out, while Lucy begins dating Bwick Elias, a weirdo artist who paints with his own body parts. Joe soon realizes that Jane isn't who he thought she ought to be. Bwick also turns out to be ""no Joe"" for Lucy. It is at this point that Joe and Lucy realize that they are perfect for each other.
",True,5000000,2420162,-2579838,False,https://en.wikipedia.org/wiki/If_Lucy_Fell
78406,en,Steal Big Steal Little,"Mild-mannered, unassuming Ruben Martinez has a slick, unscrupulous twin brother who now goes by the name Robby Martin. They were orphans raised by a rich landowner named Clifford Downey and his dancer wife, Mona Rowland-Downey.

Upon her death, Mona leaves her entire 40,000-acre (160 km2) ranch in Santa Barbara, California in the care of only one son, Ruben. The other brother begins plotting how to win control of the property away from his estranged twin.

Ruben's main concern at the moment is that his wife Laura has left him. She cannot comprehend how her loving husband could have cheated on her with another woman.

Ruben tracks her to Chicago, where he meets used-car salesman Lou Perilli. He is assured that Laura will come back to him eventually. In the meantime, being pursued by a tough customer named Nick Zangaro about a debt he owes, Lou decides to make a quick getaway out west to Santa Barbara.

Eddie Agopian, a family lawyer, is in charge of watching over Ruben's interests. But suddenly he disappears. Local authorities, including Sheriff Otis and a corrupt judge, have begun harassing Ruben and the dozens of workers and friends who live at the ranch. They are the stooges of powerful businessman Reed Tyler, who has business interests with Ruben's brother, Robby.

Lou becomes a partner to the timid Ruben by promising to help him with his legal troubles. Lou has no lawyer experiences, but begins doing some investigating on Ruben's behalf and does the best he can in court. He also helps Ruben track down Eddie, who has absconded to Mexico with a stash of money.

A scam is exposed, revealing to Laura that it was not her husband who had relations with another woman but Robby, his evil twin. Ruben, Laura and Lou quickly hatch a scheme of their own, catching the sheriff and judge in compromising positions and luring Robby into one with the help of a couple of young women hired for the occasion.

The relationship between the brothers is healed a bit, if not completely, by the end as Ruben finds happiness at the ranch with his wide assortment of friends and family.
",True,35000000,3150170,-31849830,False,https://en.wikipedia.org/wiki/Steal_Big_Steal_Little
55731,en,Race the Sun,"In Hawaii, Sandra Beecher arrives at Kona Pali High School for her first day as a teacher after the residing science teacher quit.  Upon arriving she instantly meets Frank Machi, the shop teacher, who orients her.  In her first class she meets several students.  These include Daniel Webster, a surfer and aspiring designer, Marco Quito, an outspoken and flashy cool kid, Gilbert Tutu, an overweight and shy, yet brilliant computer geek, Oni Nagano, a whiny valley girl of Japanese descent, Eduardo Braz, a young mechanic who is quick to defend his heritage and his friends from insults, and Luana Kanahele, Eduardo's girlfriend.  Sandra is quick to confess to her class that she doesn't science, but english, yet emphasizes that unlike the other teachers she intends to push them through their classes despite their self-declared ""Lolo"" (Stupid) status.

In a teacher's meeting, Sandra attempts unsuccessfully to raise awareness for the science fair that week since no students at Kona Pali are participating.  Her attempts are rebuffed due to a looming sense of hopelessness regarding what can be accomplished at the school.  Frank chides her and tells her that she will understand with time.  Daniel's design for an experimental surfboard is rejected by his boss at his job, unmotivatingly telling him to stick to the preset designs.  The next day, Sandra calls Daniel, Braz, Marco, Gilbert, Oni, and Luana.  The six being the only students to not offer a proposal for a science project so she requires them to attend the district science fair the following night in order to come up with ideas.

At the fair, a solar car model done by Sutcliffe Academy is showcased as being an entry for the upcoming Hawaiian inter-island solar car race.  Jack Fryman, marketing vice-president of Celtech Corporation and the father of Steve Fryman, one of the students involved, announces that the winner of that race will be admitted into the World Solar Challenge, a six-day race held in Australia.  Gilbert and Daniel express interest but they're rebuffed by the rest claiming it to be more of a ""Haole"" (Non-Local Hawaiian) affair.  When Daniel begins to admire the mini-model of the solar car, Steve instantly harasses him and tells him not to go near their car, calling him a Lolo in the process.  The other students arrive and Marco instantly begins to trade words with Steve, and Sandra attempts to defuse the situation by getting them to walk away.  Steve, however, directs one last sexually degrading comment towards Luana, which causes Braz to punch him.  Jack Fryman arrives and Steve claims that Braz attacked him for no reason, Jack then has security called to escort him out calling Braz an animal.

In Saturday detention, the six start talking once the teacher leaves.  The blame eventually landing on Daniel for their situation, and Braz instantly attacks Daniel calling him a Haole given what happened and how Daniel acted throughout.  Daniel tells Braz he is just as local as the rest of them, to which Braz proposes retaliating violently against the Sutcliffe team.  Daniel simply shows him a sketch for a solar car, as an alternative means of fighting back against what happened.  Once released from detention, the six students visit Sandra's home and show her the sketch as their proposal for the science project.  The six are determined to do it despite the race only being two months away, regardless of whether or not they receive credit for it since they want to get back at Sutcliffe.  Braz being the mechanic, Daniel being the designer and handler of fiber glass, Marco offering himself as the lead driver, Gilbert's computer knowledge is also employed while Luana is left to eventually think of a position with the team.  Oni then introduces Uni Kakamura, a math prodigy who is just as shy and soft-spoken as Gilbert as an addition to the team, and Daniel says he could bring someone else in.  Sandra eventually relents and agrees.

That night, Daniel talks to Cindy Johnson, his willful and rebellious stepsister and after a slight argument between them and Daniel's father, Cindy agrees to join them.  The team then starts to work on the car, yet Daniel's design proves to be too hard for them to manifest.  Sandra talks to Frank to ask for his help, but refuses by pointing out that the students are Lolos with no drive or higher aspirations beyond being low income, minimum wage workers.  Gilbert, however, refuses to give up on the project and refuses to get out of the skeleton of the car even after falling under his weight.  Frank tells Sandra that he would handle the situation, and simply tells him to stay in the car all the time he wants after she leaves.

The next morning Daniel wakes up to see a cockroach walking through his dresser and has an epiphany for a more ergonomic design.  Getting the team back together, they work and manage to build Daniel's second design in time for the race and name it ""Cockroach"".  At a teacher's meeting not far from the race, Sandra states that if the Kona Pali team wins the inter-island race and goes to Australia they will need a male chaperone.  Frank is given the chance and signs the paper after some goading by Sandra.

The day of the race, Daniel has the sudden idea to put in an extra battery in the car.  Daniel being a surfer is capable of predicting sky conditions, and claims that the sky will cloud over that afternoon.  Due to that strategy, the Kona Pali team is able to outperform everyone else and barely qualify by completing the required hundred laps, defeating Sutcliffe Academy and a resentful Steve in the process.

Jack Fryman attempts to have the Cockroach rebuilt and redesigned to have Celtech's solar panels after being pressured by his superiors, but the team refuses with Braz emphasizing that their car was built by ""animals"".  Arriving in Australia, the drivers are weighed in and Gilbert registers himself as an alternate.   The students are nearly demoralized when seeing the arrival of Hans Kooiman and the Euro Team as well as several other entries, but are reassured that they are here to race like everyone else.  The night before the first day, Sandra announces that a captain must be chosen and Daniel is nominated due to the double battery idea that got them there.

On the first day the Cockroach suffers a busted ball joint.  Jack Fryman tells them to either fix the car or leave the race, Frank threatens Jack not to interfere again.  The team eventually manages to repair the car, but fall greatly behind as a result.  When reaching their camping stop for the night, they're told not to despair since the highway can play tricks and even the odds.  On the second day things go smoothly until a sand storm hits that damages several cars, but the cockroach and Cindy survive intact.  That night, Frank tells Sandra that he made it to Kona Pali because of Gilbert.  Gilbert's father, John Francis Tutu, was a machinist on the USS Clark where a 22 year-old Frank was also stationed.  One day an oxygen tank blew up and killed four men, including Gilbert's father who jumped in front of Frank to save his life.

On the third day they arrive at the halfway point of the race, interrupting Hans Kooiman's interview.  Upon arriving, Luana is named their spokeswoman.  That night at the hotel, Marco mocks Gilbert for being a registered driver, and Cindy tells Uni that she should be more assertive against Oni, who tends to boss her around.  Later on at a reception dinner, Marco and Oni dance with the local Australians while Sandra and Frank have dinner and talk about their respective divorces before being brought onto the dance floor by Marco and Oni respectively.  Gilbert and Uni look on and decide they don't want to dance, with a mutual attraction growing between them.  As Braz and Luana walk through the nearby streets, they see Jack talking to Daniel, having approached him moments earlier in an attempt to persuade him and the team to drop out of the race.  Moments later, Daniel sees Cindy on a bike while drinking from a flask.

On the fourth day Cindy can't drive well due to the hangover, and is disqualified from driving for the rest of the race for drinking while in a school sponsored event.  Daniel reveals himself to be the one who looked through her belongings and exposed her.  Cindy runs off to be alone and Daniel follows her and tries to talk some sense into her, but she rejects him.  On the fifth day Oni suffers from a fever and is rendered unable to continue.  Marco then goes head to head with Hans Kooiman and are both barely missed by two road trains.  When Daniel tries to apologize, Hans is hostile.  Braz tries to defuse the situation and Hans spits at him in an attempt to instigate a fight but Braz restrains himself.  Braz then attacks Daniel, claiming to be the one having to fight his fights after he screws up and revealing that he saw him talking to Jack and accuses him of trying to sabotage them on purpose and once more calling him a Haole.  Daniel then resigns as captain and gives Braz the position.  That night the atmosphere among them all is deathly quiet, with Braz quietly voicing his fears and concerns to Luana.

On the final day, Marco also suffers from the heat and becomes delirious while in the car causing it to swerve onto the dry sand as Hans and his team pass them.  Uni being the only one left takes the wheel while the rest follow her.  The Cockroach suffers an electrical fire, however, and swerves off of the road onto the edge of a small cliff.  Daniel and Braz try to save her together, but Gilbert simply comes and smashes the windshield to get her out while Frank puts the fire out.  While checking the gauges, Braz determines that the car still runs and can therefore still make it.  Frank claims they're out of drivers, but Gilbert offers himself showing that he is registered with Marco's confirmation.  Frank tells him that the car won't move with him inside and then goes on to tell the students that because of their efforts in this race being the first high school team to ever enter it that they can never be called Lolos again.  Daniel responds by saying that in his own eyes he will always be a Lolo if they quit now, which is what's expected of them.  Daniel then theorizes that the car will walk with Gilbert driving it if the solar panels are dropped, Braz and Daniel put their differences aside and Braz tells Daniel to lead them.

Hans' solar car is stuck in a ditch as Gilbert slowly passes him and the Euro team.  Gilbert drives with cheers and encouragement from the rest of the team but begins to doubt himself when approaching a hill before the finish line.  The Cockroach crawls and the rest of the team runs to his side to keep him from giving in, with Uni finally standing up to Oni as Hans passes them smugly.  Through their encouragement, Gilbert is finally able to pass over the hill and Marco gets on the back of the Cockroach to coach him as they gain momentum and catch up to Hans.  Eventually using a maneuver to cause Hans' car to flip over on momentum, the Kona Pali team is cleared to finish in third place, much to Jack Fryman's dismay.  Not long before reaching however, the wheels detach under the weight and strain.  Gilbert and Marco are left dragging towards the finish line as the audience rises to its feet in anticipation.  The Cockroach barely arrives and crosses the finish line, officially finishing the race.  Both the team and the Kona Pali community watching from Hawaii celebrate the victory, with Gilbert and Uni kissing as well as Oni kissing Marco.  Daniel and Cindy put aside their differences and refers to herself as Daniel's sister.
",True,NA,1945552,NA,False,https://en.wikipedia.org/wiki/Race_the_Sun_(film)
32119,en,The Boys of St. Vincent,"Part One[edit]
In 1975, St. Vincent Orphanage is run by the young Brother Peter Lavin. Kevin Reevey, a 10-year-old abused child, tries to avoid Lavin's attentions by running away, but he is returned to the orphanage by police. When Lavin tries to embrace and caress him, Kevin resists and protests, ""You're not my mother!"" This causes Lavin to violently react to the boy, and Kevin is severely beaten with the buckle end of the brother's belt. Steven Lunny is another abused boy whose older brother Brian tries to protect him.

Finn, the orphanage's janitor, notices Kevin's injuries and worriedly sends him to a hospital. Lavin fires Finn, but Finn hires a detective to investigate the orphanage, and word starts to spread in the local community about possible abuse at St. Vincent. However, an investigation is hampered by an institutional cover-up. Because the orphanage is about to receive a grant from the government that would go towards renovations, the town's police chief wants to avoid the stain of a political scandal. The investigation is ultimately buried by the head of the justice department and church officials, and no arrests are made. Lavin and several Brothers are merely transferred.

Part Two[edit]
Fifteen years later, Lavin has left the priesthood and lives in Montreal with his wife and two sons. A cop comes to his door to arrest him on charges of sexual assault, gross indecency and misconduct, to which Lavin pleads not guilty. The St. Vincent victims, now men in their mid-20s, are called upon to give evidence in the trial. Brian has since happily married and has two children, but has not seen Steven in years; the two brothers reconcile at the trial. Kevin is haunted by his abuse and has nightmares. Steven is emotionally destroyed by the defence advocate, who reveals that he abused seven-year-old boys at the orphanage when he was sixteen. Steven then takes his own life with an overdose of drugs. His death ultimately prompts Kevin to give evidence against Lavin. Lavin remains in denial, even to his wife. His fate is left unanswered as is the question, posed by his wife at the end of the second film, as to whether he ever molested his own two young sons.
",True,NA,NA,NA,False,https://en.wikipedia.org/wiki/The_Boys_of_St._Vincent
11066,en,Boomerang,"Advertising executive Marcus Graham is a serial womanizer, prone to lying to seduce women but unwilling to commit until he finds the ""perfect woman."" His friends Tyler and Gerard tell him his standards are too high, particularly his habit of judging women by their feet.

Marcus's company is acquired by cosmetics mogul Lady Eloise, who invites him to her home with amorous intentions; he spends the night with her, believing he will be promoted. The next day, he meets Jacqueline Broyer, who has been made head of his department instead. At a party to celebrate the merger, eccentric fashion diva Helen Strangé is announced as the new face of the company, and Jacqueline introduces Marcus to colleague Angela Lewis, whom he sets up with Gerard. Though they get along fine, Angela and Gerard learn that they're better as friends.

Despite his best efforts, Marcus is unable to woo Jacqueline. Over dinner at his apartment, she ignores his advances and is more interested in the basketball game on TV, leaving him frustrated. On a business trip to New Orleans, Jacqueline unexpectedly invites Marcus into her room, and they have sex. Afterward, he is relieved to find her feet up to his standards.

Marcus begins to fall for Jacqueline, but finds himself on the receiving end of his usual tactics: she ignores his feelings, manipulates him with sex, and keeps their relationship strictly on her terms. Discovering she has bragged about their trysts to Strangé, whose advances he is forced to reject, Marcus confronts Jacqueline, and she ends their affair. Marcus finds himself the subject of office gossip, and his work begins to suffer. After a major business proposal is almost ruined, Jacqueline forces Marcus to take a few paid weeks off as an alternative to being fired.

Marcus spends time with Angela, who tries to bring him out of his funk.  He realises he's developing feelings for her when they bond over watching late night reruns of Star Trek.  After hosting Thanksgiving dinner with Tyler, Gerard, and Gerard's tactless parents, Marcus and Angela sleep together. Gerard is furious, believing Marcus will mistreat Angela like his past conquests. They move in together, but she is hurt when he downplays their relationship in a phone call with Jacqueline. Marcus, having regained his confidence, proves newly attractive to Jacqueline, and they sleep together again.

Marcus returns home to Angela in the middle of the night, and when she confronts him in the morning, he explains that he is confused by his feelings for her and for Jacqueline. She breaks up with him and takes a promotion at another company. Marcus rebounds with Jacqueline, but realizes his love for Angela; he returns home to find she has moved out. Marcus reconciles with Gerard, and visits Angela at her new job, convincing her that he is truly committed to her, and they get back together.
",True,42000000,131000000,89000000,True,https://en.wikipedia.org/wiki/Boomerang_(1992_film)
2074,en,Flirting with Disaster,"Mel Coplin and his wife, Nancy, live in New York, near Mel's neurotic, Jewish, adoptive parents, Ed and Pearl Coplin.  Mel and Nancy have just had their first child, and Mel won't decide on a name for their son until he can discover the identity of his biological parents.  When Tina, an adoption agency employee, locates his biological mother's name in a database, Mel decides to meet his mother personally.

The sexy but highly incompetent Tina decides to accompany Mel, Nancy, and the newborn on a trip to San Diego to meet Mel's biological mother.  The trip does not go as planned, and ends up becoming a tour of the United States.

In San Diego, Mel is introduced to Valerie, a blonde Scandinavian woman with Confederate roots whose twin daughters are a head taller than Mel. They realize that Valerie is not Mel's biological mother, and Tina scrambles to get the correct information from the agency database. Meanwhile, Nancy becomes jealous as Tina and Mel begin to flirt.

The group heads to Battle Creek, Michigan, with the hope of meeting the man whose name appears as the person who delivered infant Mel to the adoption agency. The man, Fritz Boudreau, turns out to be a trucker with a violent streak. However, when he discovers that Mel might be his son, he becomes instantly friendly and lets Mel drive his semi-trailer truck, which Mel immediately crashes into a Post Office building.

This leads to a run-in with two ATF agents, Tony and Paul, who are in a relationship. It is discovered that Tony and Nancy went to high school together. Charges are dismissed, and Fritz tells Mel that he is not Mel's father, but only handled Mel's adoption because Mel's biological parents were indisposed. Tina locates the current address of Mel's biological parents, in rural New Mexico. Tony and Paul surprise everyone by deciding to tag along.

While Mel and Tina become close, Nancy finds herself flirting with Tony, who returns the compliment, causing friction. The trip through rural New Mexico is fraught with more problems. The whole crowd finally descends on the front porch of Mel's true biological parents, Richard and Mary Schlichting. They are asked to stay the night.

While Richard and Mary are more than welcoming, Mel's biological brother Lonnie is overly rude and jealous. It is during dinner that Mel discovers that Richard and Mary had to let Mel be adopted because they were in jail for making and distributing LSD (a.k.a. acid) in the late 1960s.  Not only that, but Richard and Mary continue to manufacture the drug, as becomes apparent when Lonnie, in an attempt to dose Mel with acid at dinner, accidentally doses Paul. Mel retires to Tina's bedroom, while Nancy and Tony share a room; neither couple is truly comfortable, leading to Nancy and Mel spending the night reconciling their issues. 

While the others are upstairs, the drugged Paul tries to arrest Richard and Mary, but Lonnie knocks him out with a frying pan. The three Schlichtings attempt to escape and decide to take Mel's car, hiding their supply of acid in the trunk. Ed and Pearl unexpectedly arrive, in their identical car, but then change their minds and decide to leave, taking the wrong car. When they change their minds again and make a blind U-turn on the nearly deserted highway, Mel's two sets of parents crash. Ed and Pearl are arrested while the Schlichtings escape to Mexico.

As morning arrives, not realizing what has happened, Mel and Nancy agree to name the baby Garcia, after Jerry Garcia. Called to the Sheriff's office to bail out Ed and Pearl, Mel refers to them as his parents, which they are surprised and happy to hear. Paul, Tony and Tina arrive, with Paul explaining the situation and getting Ed and Pearl released.

A montage of each family's personal relationships – Mel and Nancy, Paul and Tony and their Tina-arranged adopted baby, Ed and Pearl, the three Schlichtings, and a very pregnant Tina – continues over the credits. Each family still have their troubles, but Mel and Nancy are happy together.
",True,7000000,14700000,7700000,True,https://en.wikipedia.org/wiki/Flirting_with_Disaster_(film)
27793,en,The Neverending Story III: Escape from Fantasia,A young boy must restore order when a group of bullies steal the magical book that acts as a portal between Earth and the imaginary world of Fantasia.,False,17000000,NA,7700000,True,https://en.wikipedia.org/wiki/The_Neverending_Story_III%3A_Escape_from_Fantasia
290157,en,Jupiter's Wife,"Michel Negroponte, a documentary filmmaker, meets Maggie one day in Central Park. Maggie claims to be married to the god Jupiter and the daughter of actor Robert Ryan. Michel gets to know Maggie over the next couple of years, and attempts to use her often outlandish stories as clues to reconstruct her past.
 - Written by James Meek",False,NA,NA,7700000,True,https://en.wikipedia.org/wiki/Jupiter%27s_Wife
110972,en,Pie in the Sky,"A whimsical saga of a young man whose two life-consuming passions are unraveling traffic gridlock and an avant-garde dancer. A romantic comedy.
",True,NA,NA,NA,False,https://en.wikipedia.org/wiki/Pie_in_the_Sky_(1996_film)
32622,en,Angela,"Angela is a 10-year-old girl trying to cope with a dysfunctional family and is on a quest to ""purify"" herself.  Her parents, Mae and Andrew, are former performers who have resigned themselves to the loss of their dreams.  They are now having problems in their relationship.  Mae has drastic mood shifts that bring her from manic happiness to utter misery.  Andrew tries to hold everyone together, but Mae's vacillations are becoming more than he can manage.

Angela tries to cope by inventing an imaginary universe of 'order' for herself and her 6 year old little sister, Ellie.  Left to figure out everything for themselves, she grabs at scraps of religion, superstition, and fantasy to try to make some sense out of the world and understand the difference between good and evil.

Adrift, she and Ellie concoct magical rituals and have visions of fallen angels and the Virgin Mary; reading signs in the way a towel falls off a chair or a tool falls off a truck, they set off to find their way to heaven.  They wander through the neighborhood, meet a lot of strange people, and try to find a way to absolve themselves of whatever 'sins' they may have committed, and 'go to heaven'.

At first, the stories that Angela tells Ellie are mainly meant to scare her into submission.   But as time goes on, and her mother succumbs to mental illness, Angela becomes obsessed with the idea that the only way her mother is going to get better is if she and her sister can wash away all of their sins.
",True,NA,NA,NA,False,https://en.wikipedia.org/wiki/Angela_(1995_film)
11863,en,Jade,"Assistant District Attorney David Corelli (Caruso) is called to the murder scene of prominent businessman Kyle Medford, found bludgeoned to death in his San Francisco home by an antique hatchet. Police detectives Bob Hargrove and Petey Vesko find photographs in Medford's safe of Governor Lew Edwards (Crenna) having sex with a prostitute, later identified as Patrice Jacinto. During questioning, Patrice reveals that she and several other women were paid by Medford to have sex with wealthy men at his beach house in Pacifica. She also informs them that the most desired prostitute among the clients was a woman known only as ""Jade"". In a private meeting with Governor Edwards and aide Bill Barrett, Corelli is warned not to make the photographs public. Corelli is then almost killed when his brake line is deliberately cut and his vehicle goes out of control while driving down a steep hill.

The detectives find fingerprints on the hatchet belonging to Katrina Gavin, a clinical psychologist and former lover of Corelli's who eventually married his close friend, defense attorney Matt Gavin. When interviewed, Katrina explains that Medford gave her a tour of his antique collection on the day in question, but claims to have nothing to do with his death. At Medford's beach house, Corelli and the detectives find various drugs, alcohol, and sex toys, as well as hidden video cameras. They conclude Medford was recording the sex sessions to blackmail the men. Corelli is shocked to discover Katrina on one of the tapes; the revelation renews the detectives' interest in her as a suspect.

Patrice arranges to meet Corelli at a restaurant to discuss Jade's identity, but she is murdered in a hit-and-run attack by an unknown assailant driving a black Ford Thunderbird. Corelli, witnessing the murder first-hand, chases the assailants' vehicle in vain. The detectives discover the Gavins own a similar Thunderbird, so suspect Katrina of killing Patrice, but then find the actual vehicle used in the hit-and-run abandoned, suggesting that someone is trying to frame Katrina. Katrina is again brought in for questioning and is shown the sex tape. Matt, in his capacity as her attorney, ends the interrogation before she fully explains her involvement. When confronted at their home, Katrina admits to her husband that she did have sex with the man on the tape, due in part to her knowledge of Matt's many affairs.

Katrina visits Corelli at his apartment and tries unsuccessfully to seduce him. She admits having felt sexually liberated by sleeping with several men at the beach house. Meanwhile, the only witness to identify Katrina at the Pacifica beach house, a man named Henderson, is found murdered. Corelli informs the detectives at the crime scene that Katrina could not have killed him because he was with her at the time. Back at his apartment, Corelli is confronted by Matt, who holds him at gunpoint and angrily accuses him of sleeping with Katrina. Corelli denies it and persuades Matt that his wife's life is in danger. They hurry to the Gavin home, where Det. Hargrove, Barrett, and Pat Callendar have come to kill Katrina and search for the incriminating photos of the governor. Callendar is shot by Matt, but Barrett manages to escape. In the meantime, Hargrove tries to rape and kill Katrina, but Corelli and Matt arrive and Hargrove is shot by Matt.

Corelli goes to the governor for a guarantee of Katrina's safety by leveraging his possession of the photographs. The governor denies any knowledge of Hargrove or Callendar's actions, but insinuates they were both acting on his behalf. As she gets ready for bed at home, Katrina finds photographs laid out in her bathroom of her having sex at the beach house. Matt admits to Katrina that he killed Medford, certain that Medford eventually would blackmail them both. He then tells Katrina to ""introduce me to Jade"" the next time they ""make love"".
",True,50000000,9900000,-40100000,False,https://en.wikipedia.org/wiki/Jade_(film)
124636,en,Sonic Outlaws,"Within days after the release of Negativland's clever parody of U2 and Casey Kasem, recording industry giant Island Records descended upon the band with a battery of lawyers intent on erasing the piece from the history of rock music.  Craig ""Tribulation 99"" Baldwin follows this and other intellectual property controversies across the contemporary arts scene. Playful and ironic, his cut-and-paste collage-essay surveys the prospects for an ""electronic folk culture"" in the midst of an increasingly commodified corporate media landscape.",False,NA,NA,-40100000,False,https://en.wikipedia.org/wiki/Sonic_Outlaws
